GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
22105,"Tangipahoa, LA",2563873,2668478,2905112,3185566,3534614,4098046
22107,"Tensas, LA",145145,131653,164279,144043,150872,170192
22109,"Terrebonne, LA",7030728,6583772,6173061,5996123,6173345,7273788
22111,"Union, LA",484585,545950,507621,490797,487651,489978
22113,"Vermilion, LA",3358749,2772982,2418715,2315160,2002339,2222860
22115,"Vernon, LA",1894399,1847018,1859051,1902656,2009251,2026079
22117,"Washington, LA",968947,1016035,1014591,1078354,1109016,1124093
22119,"Webster, LA",1602072,1572546,1566034,1557221,1580529,1555040
22121,"West Baton Rouge, LA",1316392,1472049,1653536,1684734,1823896,1704725
22123,"West Carroll, LA",228362,236905,236858,222132,256985,297374
22125,"West Feliciana, LA",957506,953130,911524,900044,876740,839517
22127,"Winn, LA",362787,371726,392232,402667,417546,409362
23001,"Androscoggin, ME",3705173,3972843,4104730,4193188,4180435,4234428
23003,"Aroostook, ME",2310324,2394078,2402521,2488082,2673819,2703357
23005,"Cumberland, ME",16631710,16804323,17496398,18269107,18432138,18719918
23007,"Franklin, ME",1168773,1161627,1165899,1202776,1190397,1204127
23009,"Hancock, ME",2465712,2600706,2530432,2642924,2577294,2534172
23011,"Kennebec, ME",5023187,5127446,5223577,5371395,5399304,5471464
23013,"Knox, ME",1756703,1845058,1894495,1922335,1890447,1811266
23015,"Lincoln, ME",1056152,1109648,1142823,1168942,1191382,1211366
23017,"Oxford, ME",1698266,1697725,1720321,1754452,1781824,1814466
23019,"Penobscot, ME",6125830,6282204,6279604,6483475,6604003,6527838
23021,"Piscataquis, ME",475183,504268,514217,533134,556023,539486
23023,"Sagadahoc, ME",1405202,1398995,1526034,1547613,1599506,1607137
23025,"Somerset, ME",1638340,1669889,1683560,1739632,1772531,1861980
23027,"Waldo, ME",1018771,1069644,1075954,1090829,1095803,1055505
23029,"Washington, ME",1074502,1055754,1098633,1094193,1148392,1176117
23031,"York, ME",6543412,6749333,7052135,7459720,7522160,7532767
24001,"Allegany, MD",2933314,2909828,2854683,2820988,2802104,2760935
24003,"Anne Arundel, MD",28113392,29689245,31332343,33543034,35393218,36210713
24005,"Baltimore, MD",42116695,43216209,43168239,44632581,47210285,47892654
24009,"Calvert, MD",2745144,2814400,3028664,3317798,3331774,3513602
24011,"Caroline, MD",766703,774406,854833,905195,955258,961629
24013,"Carroll, MD",4530052,4796648,4905356,5108086,5344709,5700694
24015,"Cecil, MD",2577245,2870738,2910332,3201217,3330055,3395561
24017,"Charles, MD",4217506,4455727,4625708,4782544,4860647,5253359
24019,"Dorchester, MD",1183662,1154077,1210085,1238654,1278387,1257669
24021,"Frederick, MD",8807787,9456089,9793128,10203897,10577427,10758532
24023,"Garrett, MD",1013777,1088605,1111432,1109240,1129500,1154312
24025,"Harford, MD",7997475,8493854,8876495,9305871,9574192,9996949
24027,"Howard, MD",15172353,16049548,16573356,17467190,18748397,19633215
24029,"Kent, MD",862281,884863,892999,906011,938403,989840
24031,"Montgomery, MD",60810575,63261827,65698371,70286680,74465491,73866090
24033,"Prince George's, MD",35383590,36764523,37661563,39250159,40371083,40295606
24035,"Queen Anne's, MD",1308484,1356445,1405467,1456250,1463115,1506016
24037,"St. Mary's, MD",4342288,4633565,4904456,5118038,5265546,5438480
24039,"Somerset, MD",690094,679517,698040,754612,766253,796710
24041,"Talbot, MD",1807192,1861105,1894058,1956328,2023667,2084033
24043,"Washington, MD",5631557,5714403,5735115,6070558,6269607,6602643
24045,"Wicomico, MD",3447148,3494448,3686731,3907071,4189465,4298687
24047,"Worcester, MD",2345325,2352929,2424996,2512246,2566606,2581406
24510,"Baltimore (Independent City), MD",43158983,42422541,42112870,42157091,43200494,43353738
25001,"Barnstable, MA",12068270,12212676,12319567,12657355,12504581,11982139
25003,"Berkshire, MA",6219382,6400496,6252642,6436462,6634775,6592845
25005,"Bristol, MA",21286145,21585802,21966763,21934501,22045864,22734095
25007,"Dukes, MA",1300880,1305688,1280805,1242936,1188846,1207865
25009,"Essex, MA",33894215,34322490,35625141,36006087,36985743,37673491
25011,"Franklin, MA",2654499,2705475,2737372,2707836,2709797,2700040
25013,"Hampden, MA",19840268,19880219,20270268,20517957,20598538,20673410
25015,"Hampshire, MA",5754767,5928591,6019624,6150879,6275137,6195277
25017,"Middlesex, MA",97324246,98432591,102628065,106198406,109732089,113045051
25019,"Nantucket, MA",1279776,1266441,1177588,1111345,1043733,1072703
25021,"Norfolk, MA",40087166,40223318,41998554,42190339,42695205,44396089
25023,"Plymouth, MA",19453162,19888997,20223580,20846203,21062206,21607845
25025,"Suffolk, MA",95994644,92135942,90288113,95083621,98301896,100998909
25027,"Worcester, MA",33123348,33786025,35250417,35900574,36333992,36993592
26001,"Alcona, MI",215593,224256,230559,232346,242313,226003
26003,"Alger, MI",300415,304621,299096,310415,302693,288991
26005,"Allegan, MI",3761169,3821024,3979730,4288651,4349211,4277447
26007,"Alpena, MI",1074080,1079809,1077841,1123963,1162305,1127775
26009,"Antrim, MI",583461,604843,591251,609689,621994,629701
26011,"Arenac, MI",389647,428600,410446,413563,430321,413598
26013,"Baraga, MI",265610,270159,275029,281998,291250,295924
26015,"Barry, MI",1200145,1229235,1314270,1352442,1381715,1325263
26017,"Bay, MI",3779129,3791818,3853026,3864398,3914666,3904194
26019,"Benzie, MI",536444,474185,463609,477570,484285,475550
26021,"Berrien, MI",6720662,6844531,6978225,7365258,7174302,7324606
26023,"Branch, MI",1279726,1357954,1347191,1369375,1392459,1380154
26025,"Calhoun, MI",6016784,6122323,6221414,6382215,6532376,6592205
26027,"Cass, MI",1060938,1112234,1135215,1227374,1231750,1159783
26029,"Charlevoix, MI",946386,965179,960289,1001729,991464,966639
26031,"Cheboygan, MI",697478,698182,699618,727168,739980,712575
26033,"Chippewa, MI",1205707,1196747,1206680,1213124,1223591,1185364
26035,"Clare, MI",658561,682541,702440,741628,774025,741113
26037,"Clinton, MI",1473652,1538015,1625350,1782103,1862171,1839116
26039,"Crawford, MI",402353,408410,408820,417836,419715,406362
26041,"Delta, MI",1286098,1322819,1362141,1402459,1388754,1352999
26043,"Dickinson, MI",1195319,1227497,1208565,1220100,1240966,1208269
26045,"Eaton, MI",3224094,3548403,3656548,3828541,4184100,4393022
26047,"Emmet, MI",1443979,1512702,1544998,1603702,1617282,1626309
26049,"Genesee, MI",14846436,15658105,16049898,16000804,16269126,16052490
26051,"Gladwin, MI",475634,483112,493461,515430,517208,498226
26053,"Gogebic, MI",481356,493057,494787,511749,516682,480124
26055,"Grand Traverse, MI",3917585,4079894,4199955,4365889,4483495,4528227
26057,"Gratiot, MI",1085525,1179996,1107162,1205734,1282704,1235262
26059,"Hillsdale, MI",1322511,1390560,1436101,1485095,1537889,1522802
26061,"Houghton, MI",1098073,1096400,1098059,1140861,1136018,1086718
26063,"Huron, MI",986048,1131282,1158427,1323265,1451670,1384326
26065,"Ingham, MI",16345741,16667201,16829328,16687991,16747572,16796296
26067,"Ionia, MI",1385589,1444803,1551132,1524353,1542995,1552544
26069,"Iosco, MI",698362,693930,712011,733660,755285,725836
26071,"Iron, MI",352812,363608,367219,368065,376266,350707
26073,"Isabella, MI",2062164,2105613,2122810,2213440,2393371,2385285
26075,"Jackson, MI",5284481,5453346,5449946,5593998,5786615,5710953
26077,"Kalamazoo, MI",11580765,12323366,12206349,12351332,12278235,12174694
26079,"Kalkaska, MI",421318,422519,421405,437424,452513,472051
26081,"Kent, MI",31547592,32504588,33468689,34592686,35633341,35741380
26083,"Keweenaw, MI",58287,58468,56925,52910,52013,45511
26085,"Lake, MI",211873,217010,219173,232890,239033,221139
26087,"Lapeer, MI",2062973,2128301,2128995,2200390,2233280,2220952
26089,"Leelanau, MI",679675,737710,692933,686252,704874,686707
26091,"Lenawee, MI",2943993,3094955,3293449,3195786,3218536,3158854
26093,"Livingston, MI",5432621,5767866,5736228,5915934,6106635,6469211
26095,"Luce, MI",201298,207180,204929,199246,181883,178143
26097,"Mackinac, MI",453892,441517,440764,448241,462803,446042
26099,"Macomb, MI",33423302,35138244,36540874,36959889,38701487,37730123
26101,"Manistee, MI",823335,838253,845848,860197,888502,916556
26103,"Marquette, MI",2579266,2532286,2612863,2711605,2734565,2782794
26105,"Mason, MI",892422,958602,938333,950993,926567,922723
26107,"Mecosta, MI",976569,1007940,1036433,1059023,1091244,1098205
26109,"Menominee, MI",719842,715531,714830,734623,761085,746584
26111,"Midland, MI",5008681,5147589,4898476,5172195,4640307,4639932
26113,"Missaukee, MI",246660,269778,268342,302303,323134,321140
26115,"Monroe, MI",5759306,6027441,6231575,6149131,6219035,6349997
26117,"Montcalm, MI",1676568,1782803,1751415,1775300,1791359,1632112
26119,"Montmorency, MI",243331,249817,252957,254830,258287,267661
26121,"Muskegon, MI",5592489,5688194,5680996,5763454,5906271,5807527
26123,"Newaygo, MI",1051347,1062894,1123142,1187409,1259080,1348254
26125,"Oakland, MI",93937799,96143517,98560502,100804053,101471047,95796157
26127,"Oceana, MI",636582,604088,730051,669459,681404,699551
26129,"Ogemaw, MI",520585,530529,532259,549337,563131,534824
26131,"Ontonagon, MI",215957,222788,221393,233222,238945,222225
26133,"Osceola, MI",707288,740073,884685,793130,814250,810989
26135,"Oscoda, MI",213606,210300,213958,225678,240077,250173
26137,"Otsego, MI",1602442,967050,1006071,996047,1008221,973183
26139,"Ottawa, MI",11335258,11643240,11985887,12483589,12819070,12420336
26141,"Presque Isle, MI",364659,371500,356016,351221,351599,339813
26143,"Roscommon, MI",601545,641941,642764,655151,646486,623989
26145,"Saginaw, MI",8219450,8420604,8780802,8713941,8914714,8696427
26147,"St. Clair, MI",5337364,5436213,5542495,5874341,5922094,5924467
26149,"St. Joseph, MI",1944693,2085149,2161318,2258887,2315057,2380015
26151,"Sanilac, MI",1003332,1065348,1019317,1149047,1190417,1131715
26153,"Schoolcraft, MI",275814,286395,289536,303898,297661,292672
26155,"Shiawassee, MI",1598425,1654269,1683697,1768617,1774156,1727979
26157,"Tuscola, MI",1324263,1221461,1228310,1282990,1291712,1304912
26159,"Van Buren, MI",2090767,2348638,2466862,2517794,2560837,2637242
26161,"Washtenaw, MI",20219451,21482093,22014574,21824770,22442798,22301301
26163,"Wayne, MI",95473905,96211482,99067192,99262834,101056547,98862475
26165,"Wexford, MI",1165790,1217557,1238241,1267582,1284378,1276984
27001,"Aitkin, MN",409589,438018,432583,457311,495141,437971
27003,"Anoka, MN",10030526,10578612,11430806,11861790,12420857,12711359
27005,"Becker, MN",993985,1023766,1093651,1110556,1136963,1128221
27007,"Beltrami, MN",1314227,1376132,1426294,1430845,1440251,1422212
27009,"Benton, MN",1308013,1304124,1480417,1621776,1593999,1611631
27011,"Big Stone, MN",155685,175751,161141,183363,183088,185112
27013,"Blue Earth, MN",2775813,2937767,2929726,3112181,3240203,3481642
27015,"Brown, MN",1188284,1160981,1196441,1272524,1298095,1348405
27017,"Carlton, MN",1192851,1210485,1221515,1258819,1229995,1195074
27019,"Carver, MN",2938099,3112526,3315641,3535056,3733078,3966651
27021,"Cass, MN",863948,893234,920770,901994,892847,862696
27023,"Chippewa, MN",503568,568044,526321,516643,599538,605250
27025,"Chisago, MN",1286340,1350930,1423860,1494213,1533114,1491092
27027,"Clay, MN",1542792,1546667,1673277,1604007,1601392,1706596
27029,"Clearwater, MN",207312,243870,225664,242024,239186,232120
27031,"Cook, MN",242981,289498,311443,330250,328549,328976
27033,"Cottonwood, MN",438801,508285,463761,508748,505083,531744
27035,"Crow Wing, MN",2549734,2615293,2659433,2796672,2825558,2763766
27037,"Dakota, MN",16221156,16968352,18306923,20059170,20889674,20464865
27039,"Dodge, MN",494603,533681,532964,594679,623346,658505
27041,"Douglas, MN",1322363,1404818,1453207,1556224,1583640,1612872
27043,"Faribault, MN",511631,578411,561113,602420,611524,623492
27045,"Fillmore, MN",600173,645587,595729,653948,646944,653261
27047,"Freeborn, MN",1048910,1095943,1098249,1128333,1142922,1175501
27049,"Goodhue, MN",2434696,2484096,3079665,2828398,2680956,2582805
27051,"Grant, MN",206081,209015,205664,210148,199564,208878
27053,"Hennepin, MN",101208827,100592446,104474956,109900879,113485261,112943392
27055,"Houston, MN",435022,448109,470418,497813,490832,480567
27057,"Hubbard, MN",560538,621553,711596,957769,863873,692369
27059,"Isanti, MN",868646,927062,947555,986403,1028325,1052078
27061,"Itasca, MN",1879782,1887961,1866134,1881819,1898798,1897382
27063,"Jackson, MN",358503,388538,433825,521883,611782,549801
27065,"Kanabec, MN",380324,387735,374308,386160,368332,358941
27067,"Kandiyohi, MN",1659789,1669836,1738068,1848220,1909139,1971044
27069,"Kittson, MN",161359,170350,274033,164168,152980,177264
27071,"Koochiching, MN",563316,564538,607317,654039,628634,577960
27073,"Lac qui Parle, MN",258664,284005,235373,285413,303266,302869
27075,"Lake, MN",475453,497225,518544,563520,582513,593597
27077,"Lake of the Woods, MN",124546,145772,181317,145192,155629,165856
27079,"Le Sueur, MN",795306,835959,829855,854929,836638,836784
27081,"Lincoln, MN",192407,158012,170101,178327,201609,185558
27083,"Lyon, MN",1356477,1352488,1278821,1338185,1379361,1346236
27085,"McLeod, MN",1271879,1355348,1457654,1526809,1588968,1657517
27087,"Mahnomen, MN",162873,171866,180760,158346,168982,165429
27089,"Marshall, MN",255261,268968,400189,239518,255252,284774
27091,"Martin, MN",863135,918379,949868,1064532,1143520,1195727
27093,"Meeker, MN",556461,602928,607498,662154,663113,695131
27095,"Mille Lacs, MN",763917,788028,758709,786347,762234,753985
27097,"Morrison, MN",857721,895466,914793,1003961,1017913,1038095
27099,"Mower, MN",1441629,1529290,1459609,1538938,1577159,1660955
27101,"Murray, MN",296981,325697,291236,316405,351705,357929
27103,"Nicollet, MN",1104562,1113471,1153094,1219802,1276010,1367282
27105,"Nobles, MN",866549,920023,904452,970514,997004,1012960
27107,"Norman, MN",290033,244425,347198,234226,254050,294669
27109,"Olmsted, MN",6591399,7049990,7667166,7865546,8118012,8377981
27111,"Otter Tail, MN",1818265,1887309,1946234,1945164,1927887,1973834
27113,"Pennington, MN",640241,662369,717529,699379,747159,752690
27115,"Pine, MN",673191,709684,694452,707796,698996,712347
27117,"Pipestone, MN",405976,355889,373526,417272,453808,470089
27119,"Polk, MN",986240,1012332,1205661,1024022,1079637,1189688
27121,"Pope, MN",307260,317325,347813,367007,380936,374394
27123,"Ramsey, MN",33450230,34151983,35781018,36764472,37464022,37022539
27125,"Red Lake, MN",104156,101610,125234,95227,98071,104265
27127,"Redwood, MN",631471,663919,617983,653475,674685,696469
27129,"Renville, MN",580147,748081,655726,648295,690957,762815
27131,"Rice, MN",2086556,2171183,2193525,2244221,2252779,2338681
27133,"Rock, MN",349459,361661,329810,349752,405437,425718
27135,"Roseau, MN",663934,665913,796346,691932,685987,698983
27137,"St. Louis, MN",9032865,9412047,9521974,10175389,10371854,10240664
27139,"Scott, MN",4102866,4219103,4520898,4906061,5037478,4992107
27141,"Sherburne, MN",2856219,2909132,3007859,3201400,3104204,3258180
27143,"Sibley, MN",366022,446347,392444,408336,407491,416462
27145,"Stearns, MN",6436197,6633370,6584523,6857093,6982178,7156159
27147,"Steele, MN",1664654,1627791,1684423,1868187,1942264,1955432
27149,"Stevens, MN",501953,535151,509414,543569,537509,550744
27151,"Swift, MN",349694,381114,353221,390813,426538,447778
27153,"Todd, MN",511740,538868,567992,612793,628067,659025
27155,"Traverse, MN",110511,121288,112692,114913,110891,124305
27157,"Wabasha, MN",581879,635378,767447,908400,797344,723921
27159,"Wadena, MN",469659,506118,480836,497244,497745,492611
27161,"Waseca, MN",568705,618559,616613,644630,666524,669506
27163,"Washington, MN",8142314,8091524,8657184,8706116,9066405,9036685
27165,"Watonwan, MN",461793,469421,440132,496829,489319,512883
27167,"Wilkin, MN",279369,293303,332952,272296,266267,308646
27169,"Winona, MN",1783723,1846662,1882766,1915548,1976746,2027726
27171,"Wright, MN",3135153,3373024,3454189,3726445,3798927,3868619
27173,"Yellow Medicine, MN",416207,430226,392735,433269,452724,462674
28001,"Adams, MS",1026712,1056596,983644,954033,961264,1006973
28003,"Alcorn, MS",991063,1017947,1051251,1079635,1085917,1124241
28005,"Amite, MS",198679,199441,197149,222341,222022,210442
28007,"Attala, MS",468490,593408,494986,474747,545554,532537
28009,"Benton, MS",107922,108132,118025,131405,167487,155733
28011,"Bolivar, MS",1190727,1106422,1240073,1176372,1087728,1164614
28013,"Calhoun, MS",318166,304468,315874,327051,330618,305373
28015,"Carroll, MS",140041,127663,128583,132962,134850,129662
28017,"Chickasaw, MS",477137,460023,485650,509353,524237,511769
28019,"Choctaw, MS",206465,352538,474646,491032,473649,477904
28021,"Claiborne, MS",698772,773022,811859,804859,746544,769172
28023,"Clarke, MS",302980,303568,263937,279056,277509,298548
28025,"Clay, MS",678749,627730,635411,665723,637959,677335
