"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
25007,"Dukes, MA",46301,46888,48030,51203,51768,55451
25009,"Essex, MA",39117,38659,39606,41242,42802,46068
25011,"Franklin, MA",31012,31521,32230,33920,34777,35767
25013,"Hampden, MA",29333,29998,30841,31865,33086,34545
25015,"Hampshire, MA",29917,30315,31044,32154,33100,34638
25017,"Middlesex, MA",47275,46566,47073,49284,51598,55467
25019,"Nantucket, MA",61536,61792,61556,62601,64472,70626
25021,"Norfolk, MA",49888,48527,49433,52889,55856,61214
25023,"Plymouth, MA",35408,35864,36858,39129,40695,43651
25025,"Suffolk, MA",42701,42310,42812,45485,48174,52754
25027,"Worcester, MA",33444,33125,34135,35884,37099,39239
26001,"Alcona, MI",21361,21820,22347,22776,23294,23515
26003,"Alger, MI",21376,21548,21630,22614,22291,22108
26005,"Allegan, MI",27204,26509,26938,28274,29622,30621
26007,"Alpena, MI",25028,25399,26169,26604,27576,28073
26009,"Antrim, MI",25753,25414,25622,26070,27120,27884
26011,"Arenac, MI",21018,21248,21874,22275,22633,23001
26013,"Baraga, MI",20244,20251,21113,21949,22367,23382
26015,"Barry, MI",28889,28407,28549,29134,29547,30676
26017,"Bay, MI",27020,26955,27662,28277,28638,29746
26019,"Benzie, MI",25118,24524,23548,26597,26593,27245
26021,"Berrien, MI",28127,28477,29130,30422,30682,32498
26023,"Branch, MI",21941,21975,22740,23037,23526,23966
26025,"Calhoun, MI",25649,26498,27012,27609,28324,28860
26027,"Cass, MI",25845,26143,27028,28165,28945,29771
26029,"Charlevoix, MI",28318,29403,30134,32517,33380,35460
26031,"Cheboygan, MI",23055,22885,23729,24341,24854,25215
26033,"Chippewa, MI",20982,21054,21865,22729,23077,23428
26035,"Clare, MI",20236,20184,21053,21736,22313,22512
26037,"Clinton, MI",29934,28154,27557,28422,29889,31633
26039,"Crawford, MI",20393,20421,20543,20952,21049,21501
26041,"Delta, MI",24259,24500,25578,26253,26927,27409
26043,"Dickinson, MI",27632,28131,28892,29439,29965,30990
26045,"Eaton, MI",29416,29630,29457,29983,29700,30733
26047,"Emmet, MI",29434,30546,31508,33910,34842,36060
26049,"Genesee, MI",26555,26681,27410,27853,28248,29168
26051,"Gladwin, MI",21414,21807,22590,23276,23659,23841
26053,"Gogebic, MI",21528,21842,22479,23703,24140,24776
26055,"Grand Traverse, MI",28858,28897,29686,30359,31296,33472
26057,"Gratiot, MI",21658,21579,21754,23441,24350,24564
26059,"Hillsdale, MI",23481,23731,24229,25226,25483,25800
26061,"Houghton, MI",22703,22328,22936,23931,24213,25388
26063,"Huron, MI",25428,25961,26577,28248,29444,30035
26065,"Ingham, MI",28004,28012,28731,29195,29545,30219
26067,"Ionia, MI",22775,22792,23399,23875,24198,23990
26069,"Iosco, MI",21326,21299,21919,23100,23783,24312
26071,"Iron, MI",23142,23076,24022,25105,25877,26707
26073,"Isabella, MI",22208,22284,22423,23141,24277,24744
26075,"Jackson, MI",25769,25829,26080,26919,27379,27904
26077,"Kalamazoo, MI",30247,30597,31057,31751,32233,33793
26079,"Kalkaska, MI",19216,20156,20578,20813,21866,22930
26081,"Kent, MI",31717,31372,32324,34575,35276,37232
26083,"Keweenaw, MI",25146,25112,25687,25810,27272,27975
26085,"Lake, MI",19605,20206,20427,20821,20591,20770
26087,"Lapeer, MI",27949,27620,28072,28770,29709,30217
26089,"Leelanau, MI",31507,33074,34589,37091,38251,38954
26091,"Lenawee, MI",26510,26769,27589,28062,28836,29359
26093,"Livingston, MI",36862,36161,36049,36184,37432,38375
26095,"Luce, MI",19327,19561,20336,20728,20121,20997
26097,"Mackinac, MI",26553,25919,26393,27498,27409,27636
26099,"Macomb, MI",32582,32399,33248,33577,34568,34925
26101,"Manistee, MI",23883,23882,24492,25242,25937,26384
26103,"Marquette, MI",24253,24390,25641,26270,27001,28106
26105,"Mason, MI",24265,24441,25206,25964,26134,27067
26107,"Mecosta, MI",20141,19886,20125,20964,21628,22366
26109,"Menominee, MI",23553,23667,24225,25722,26625,27518
26111,"Midland, MI",33456,33299,34427,37132,36978,38595
26113,"Missaukee, MI",20000,20165,20074,21929,22455,23217
26115,"Monroe, MI",30293,30262,31060,32123,32778,33578
26117,"Montcalm, MI",20906,22255,23267,22855,23312,23386
26119,"Montmorency, MI",19623,20089,20958,21116,21951,22917
26121,"Muskegon, MI",24257,24380,24877,25337,25996,26903
26123,"Newaygo, MI",21775,21849,22458,23715,24310,25367
26125,"Oakland, MI",49542,48981,49288,50117,50750,51158
26127,"Oceana, MI",20845,21390,22516,23061,24329,25232
26129,"Ogemaw, MI",19702,19960,20319,21342,21798,22144
26131,"Ontonagon, MI",22429,22407,23361,24980,25275,25728
26133,"Osceola, MI",20838,21403,21667,22559,23097,24103
26135,"Oscoda, MI",17537,18282,19008,20633,21717,23403
26137,"Otsego, MI",24805,24613,24967,25695,26809,27016
26139,"Ottawa, MI",29932,29822,30011,30961,31935,33189
26141,"Presque Isle, MI",22006,22372,23032,23598,24031,24258
26143,"Roscommon, MI",21472,22060,22319,23236,23413,23803
26145,"Saginaw, MI",25657,25291,25839,26734,26945,27624
26147,"St. Clair, MI",28494,28787,29449,30039,31137,31311
26149,"St. Joseph, MI",23273,24194,24688,26520,26535,27477
26151,"Sanilac, MI",23407,23888,24059,24911,25370,25426
26153,"Schoolcraft, MI",22146,22300,23129,24274,24394,24808
26155,"Shiawassee, MI",24541,25713,26715,26352,26797,27457
26157,"Tuscola, MI",21655,22134,22327,23575,23849,25126
26159,"Van Buren, MI",23806,24981,26225,27432,28216,28833
26161,"Washtenaw, MI",37327,38243,39614,39670,40041,41199
26163,"Wayne, MI",27859,27423,28323,29094,29809,30438
26165,"Wexford, MI",22943,23592,23739,24710,25109,25965
27001,"Aitkin, MN",22644,23256,23827,24202,24102,25065
27003,"Anoka, MN",31925,32597,33754,35109,34995,35929
27005,"Becker, MN",24894,25664,26956,27618,28280,29635
27007,"Beltrami, MN",22751,23211,24302,24836,24817,26008
27009,"Benton, MN",27571,28452,29930,31214,31070,32073
27011,"Big Stone, MN",23688,24745,25798,29443,29547,30440
27013,"Blue Earth, MN",28553,29687,30501,31264,31545,33564
27015,"Brown, MN",27291,28034,30275,31246,32277,33680
27017,"Carlton, MN",25131,25930,26301,26613,26699,28078
27019,"Carver, MN",40568,39901,39774,42126,44554,46738
27021,"Cass, MN",25240,26322,28020,29093,28843,29412
27023,"Chippewa, MN",27378,28245,29423,30279,31323,32257
27025,"Chisago, MN",29924,29750,30018,30272,33922,33485
27027,"Clay, MN",24270,25139,26960,27028,27427,29083
27029,"Clearwater, MN",21351,22117,22664,23369,23549,24449
27031,"Cook, MN",29785,30656,30803,32404,33407,33162
27033,"Cottonwood, MN",24281,25302,27243,30658,30336,30834
27035,"Crow Wing, MN",26148,26720,27459,28699,29102,30524
27037,"Dakota, MN",38362,39013,40487,41971,42211,43148
27039,"Dodge, MN",27582,29334,30620,31085,31239,32319
27041,"Douglas, MN",26682,27755,29373,30922,30796,32663
27043,"Faribault, MN",25660,27170,28281,31330,32081,32607
27045,"Fillmore, MN",25653,25993,27230,29772,29753,31301
27047,"Freeborn, MN",24811,25341,26267,27947,28283,29360
27049,"Goodhue, MN",29625,30555,31769,34617,34250,35678
27051,"Grant, MN",25121,25304,27088,28666,27611,28264
27053,"Hennepin, MN",43897,43978,45681,48782,50352,53361
27055,"Houston, MN",27933,28249,30399,32119,32527,33817
27057,"Hubbard, MN",24637,26319,30343,40246,37194,32049
27059,"Isanti, MN",26602,27033,27330,28929,29183,30357
27061,"Itasca, MN",23886,24526,25215,26186,26279,27550
27063,"Jackson, MN",24714,24838,27321,31046,32963,31843
27065,"Kanabec, MN",23103,24035,24284,25619,25161,25733
27067,"Kandiyohi, MN",27856,28791,29849,31554,32575,33784
27069,"Kittson, MN",22039,24949,33223,28422,27774,30483
27071,"Koochiching, MN",26280,26844,28385,29690,29223,28838
27073,"Lac qui Parle, MN",23906,24241,24824,29421,31622,32064
27075,"Lake, MN",25729,27445,28854,29520,30425,30561
27077,"Lake of the Woods, MN",20737,22379,26500,26617,27376,27131
27079,"Le Sueur, MN",28122,28701,29747,30179,30445,31406
27081,"Lincoln, MN",23171,22902,24635,27538,29172,28947
27083,"Lyon, MN",26924,27649,29135,31816,32854,33422
27085,"McLeod, MN",27564,28414,30029,31355,31930,32575
27087,"Mahnomen, MN",21497,20537,23515,22853,23197,24280
27089,"Marshall, MN",23756,25347,31122,26267,27556,29176
27091,"Martin, MN",27071,27550,29272,32567,33632,34072
27093,"Meeker, MN",24523,24887,26034,28238,28792,29729
27095,"Mille Lacs, MN",24087,24886,25487,27192,26970,28228
27097,"Morrison, MN",22295,22852,24365,26581,26652,27389
27099,"Mower, MN",27021,28383,29148,30204,30399,31088
27101,"Murray, MN",26201,26348,28380,31569,33689,33727
27103,"Nicollet, MN",28400,28103,29641,31866,33098,34577
27105,"Nobles, MN",25063,25689,27269,30516,30565,30397
27107,"Norman, MN",25250,24304,30936,28339,30177,31918
27109,"Olmsted, MN",34302,35095,37154,37829,37891,39784
27111,"Otter Tail, MN",24368,24833,26316,27718,27761,28348
27113,"Pennington, MN",27477,27789,30507,30046,31096,31088
27115,"Pine, MN",22491,22597,23311,24168,23889,24347
27117,"Pipestone, MN",25501,24563,26736,30510,32191,31395
27119,"Polk, MN",23868,24209,27617,27404,28309,30208
27121,"Pope, MN",25566,26380,28599,29385,29708,29101
27123,"Ramsey, MN",35009,35605,36587,38607,39436,40851
27125,"Red Lake, MN",21615,21745,25764,24665,25715,27886
27127,"Redwood, MN",25889,25370,27026,29653,31173,31657
27129,"Renville, MN",25294,26954,28318,30060,31394,32815
27131,"Rice, MN",25871,26486,27042,28642,29453,30945
27133,"Rock, MN",27287,27698,28023,30574,33855,34895
27135,"Roseau, MN",27226,27300,31280,30974,32854,33380
27137,"St. Louis, MN",26905,28090,28873,29982,30092,31667
27139,"Scott, MN",34382,33687,34535,36449,38251,39973
27141,"Sherburne, MN",27703,27892,28934,29918,30871,32245
27143,"Sibley, MN",24685,25385,26554,29620,30804,31632
27145,"Stearns, MN",26687,27599,28507,29732,30293,31360
27147,"Steele, MN",28381,28656,29012,31100,31389,32743
27149,"Stevens, MN",27812,29336,31195,33332,33887,34343
27151,"Swift, MN",24728,26540,25592,28644,30471,32230
27153,"Todd, MN",20048,20863,22143,23941,24489,25655
27155,"Traverse, MN",23607,25413,26848,28472,28670,30099
27157,"Wabasha, MN",29066,29779,31073,32968,31751,30825
27159,"Wadena, MN",20932,22202,23755,24434,23949,24364
27161,"Waseca, MN",25166,25444,26479,28193,28974,29761
27163,"Washington, MN",38769,39127,40395,43181,43477,45202
27165,"Watonwan, MN",24512,24410,25763,29263,29722,29340
27167,"Wilkin, MN",28501,29656,32603,31486,31604,34956
27169,"Winona, MN",25469,26284,27496,29038,29673,31236
27171,"Wright, MN",29319,29738,30594,31862,32628,33527
27173,"Yellow Medicine, MN",24167,24517,26905,30814,32611,33648
28001,"Adams, MS",22089,23074,22530,23309,24799,26701
28003,"Alcorn, MS",20893,20916,21255,22448,23092,23786
28005,"Amite, MS",18978,19046,19424,20872,21840,22322
28007,"Attala, MS",18870,22328,21503,21516,22203,23807
28009,"Benton, MS",17455,17803,18935,19889,20212,20918
28011,"Bolivar, MS",20609,19809,21472,22988,23765,25065
28013,"Calhoun, MS",20222,20071,20932,21791,22586,22166
28015,"Carroll, MS",20639,20248,20395,21529,22520,23703
28017,"Chickasaw, MS",20028,20379,21229,21935,23140,24162
28019,"Choctaw, MS",15728,16055,17369,19179,20145,20396
28021,"Claiborne, MS",17295,18064,19051,19807,20912,21845
28023,"Clarke, MS",18997,19592,19525,21274,23794,25554
28025,"Clay, MS",20546,20605,21651,23988,25369,27511
28027,"Coahoma, MS",21931,20735,22497,23431,24702,25311
28029,"Copiah, MS",18782,19647,20491,21240,22505,23599
28031,"Covington, MS",19048,19246,19888,22310,24089,24058
28033,"DeSoto, MS",26947,27255,27703,28247,29707,30728
28035,"Forrest, MS",23426,24645,24842,25992,27288,28561
28037,"Franklin, MS",17337,18273,18662,20074,21301,22714
28039,"George, MS",20007,20459,21409,22237,25134,25202
28041,"Greene, MS",14556,14817,15415,16521,17480,18486
28043,"Grenada, MS",22034,22780,23922,25544,26358,27652
28045,"Hancock, MS",22488,22755,23282,24327,26821,29370
28047,"Harrison, MS",25442,26151,27227,27116,28964,31320
28049,"Hinds, MS",26645,27394,28169,28812,30503,32108
28051,"Holmes, MS",15293,15164,17194,18979,19717,20282
28053,"Humphreys, MS",20001,17564,20750,22946,21969,21735
28055,"Issaquena, MS",18823,13161,18265,20265,24699,20675
28057,"Itawamba, MS",20847,21769,22364,23557,24164,25375
28059,"Jackson, MS",23912,24000,25168,25941,28650,29233
28061,"Jasper, MS",18891,19449,20244,22171,24019,25004
28063,"Jefferson, MS",14615,15155,16122,18050,20062,21125
28065,"Jefferson Davis, MS",17029,17348,18061,19925,21188,21049
28067,"Jones, MS",22850,23454,24367,25956,27431,28689
28069,"Kemper, MS",18164,18165,18264,19064,19199,19242
28071,"Lafayette, MS",22834,23655,24060,25877,28295,29631
28073,"Lamar, MS",22768,23199,23553,24802,26010,28180
28075,"Lauderdale, MS",23974,24877,25777,26630,27463,28987
28077,"Lawrence, MS",21459,21080,21711,23385,24978,24827
28079,"Leake, MS",19612,19304,19532,21401,21482,20217
28081,"Lee, MS",26860,27722,27860,28772,29289,29901
28083,"Leflore, MS",20239,20400,22338,23762,24852,25580
28085,"Lincoln, MS",23062,22816,23558,25096,26645,27694
28087,"Lowndes, MS",22826,23507,24139,25114,26723,28634
28089,"Madison, MS",34591,35231,36503,39730,42447,45780
28091,"Marion, MS",19710,20023,20373,21074,22376,22826
28093,"Marshall, MS",18921,19159,19592,21463,22582,23495
28095,"Monroe, MS",20709,20765,21547,23434,24366,24988
28097,"Montgomery, MS",19000,19139,20332,21907,22719,23509
28099,"Neshoba, MS",24374,25067,26483,28286,28974,28261
28101,"Newton, MS",20494,21143,22231,23780,24388,24311
28103,"Noxubee, MS",18778,18073,18971,20557,21142,21469
28105,"Oktibbeha, MS",20581,21476,21843,23317,24428,25517
28107,"Panola, MS",19406,19098,19827,20806,22267,23314
28109,"Pearl River, MS",19967,20731,21741,22897,25027,26493
28111,"Perry, MS",17086,17549,17880,19731,21892,23640
28113,"Pike, MS",20206,20893,21463,22130,23607,24171
28115,"Pontotoc, MS",19822,20759,21427,22730,23688,24193
28117,"Prentiss, MS",18221,19239,19619,20494,21129,22163
28119,"Quitman, MS",19804,16836,19066,20726,22107,21163
28121,"Rankin, MS",27952,28184,29051,30581,32215,34318
28123,"Scott, MS",19255,19136,19610,21616,22603,21708
28125,"Sharkey, MS",19888,16566,20569,22649,23248,22273
28127,"Simpson, MS",21130,21163,22141,25129,25575,25249
28129,"Smith, MS",22608,22025,22788,25575,26171,23519
28131,"Stone, MS",19813,21817,23539,25062,26639,25539
28133,"Sunflower, MS",17189,16091,16985,18731,20065,20768
28135,"Tallahatchie, MS",18455,16782,18972,20937,21377,20342
28137,"Tate, MS",22191,22634,23445,24739,25516,26282
28139,"Tippah, MS",20426,20577,21057,22326,22984,23428
28141,"Tishomingo, MS",19422,20034,19861,20366,21153,22162
28143,"Tunica, MS",21634,17889,20674,23327,23959,24066
28145,"Union, MS",22126,22699,22413,22741,23131,23778
28147,"Walthall, MS",17310,17138,17697,19974,21290,21127
28149,"Warren, MS",27017,27945,29097,29480,30857,31433
28151,"Washington, MS",19973,19929,21644,23633,24233,24927
28153,"Wayne, MS",18472,18539,19330,21538,23250,23555
28155,"Webster, MS",20443,19502,20905,23042,24550,25138
28157,"Wilkinson, MS",16801,17202,17362,18773,19614,19982
28159,"Winston, MS",18800,19499,20656,22354,23517,25016
28161,"Yalobusha, MS",20437,20514,21141,22128,22534,23438
28163,"Yazoo, MS",20320,19394,21312,22174,22449,22285
29001,"Adair, MO",20900,20874,21095,22234,23109,24105
29003,"Andrew, MO",25777,25511,25923,28230,28809,30413
29005,"Atchison, MO",25877,24890,26933,30546,29309,30211
29007,"Audrain, MO",23536,22961,23726,27422,26699,28046
29009,"Barry, MO",21385,21860,22127,24341,25196,25788
29011,"Barton, MO",21675,21505,22986,24864,24965,25387
29013,"Bates, MO",22167,21280,22522,25217,25304,25931
29015,"Benton, MO",20036,20239,20414,22388,22511,23688
29017,"Bollinger, MO",18838,19447,20303,21832,22359,22554
29019,"Boone, MO",29089,29485,30363,32037,32557,33791
29021,"Buchanan, MO",25059,25942,26651,27870,28496,29794
29023,"Butler, MO",23529,24039,26110,27067,27170,27250
29025,"Caldwell, MO",24290,22370,22508,25576,25527,25679
29027,"Callaway, MO",21942,22285,23603,25983,26331,27453
29029,"Camden, MO",24914,25100,26097,27056,27992,29219
29031,"Cape Girardeau, MO",26683,27623,28777,30414,31223,32654
29033,"Carroll, MO",23547,23891,25575,29301,28883,31258
29035,"Carter, MO",18829,20385,21638,23583,24074,24784
29037,"Cass, MO",28327,28589,29600,30088,30561,32337
29039,"Cedar, MO",18828,18865,19797,21406,21662,22798
29041,"Chariton, MO",24205,23762,24965,27900,27452,28718
29043,"Christian, MO",24011,24356,25198,26388,27358,28290
29045,"Clark, MO",19788,20255,22063,23880,23331,24262
29047,"Clay, MO",33971,34824,35737,34689,34623,35511
29049,"Clinton, MO",25265,25230,25479,27510,27841,29015
29051,"Cole, MO",30192,30531,31785,33084,33735,35709
29053,"Cooper, MO",21468,21923,23067,25423,25181,26311
29055,"Crawford, MO",22047,22098,22231,23293,24036,24202
29057,"Dade, MO",19891,20009,22628,24744,24128,24354
29059,"Dallas, MO",19492,20158,20794,22251,22876,22888
29061,"Daviess, MO",21548,20787,21456,24396,24186,24723
29063,"DeKalb, MO",15540,15502,16064,19344,19667,20542
29065,"Dent, MO",19591,20105,20552,21822,22995,24087
29067,"Douglas, MO",17471,17187,17976,19203,19870,20303
29069,"Dunklin, MO",20858,21059,23763,25074,24834,26099
29071,"Franklin, MO",27338,28044,28282,29794,30924,32722
29073,"Gasconade, MO",23503,23428,24065,26392,26570,28034
29075,"Gentry, MO",22958,22276,23531,25898,27102,28596
29077,"Greene, MO",28209,29058,30481,31599,32631,33426
29079,"Grundy, MO",22228,22572,22364,24393,24195,25472
29081,"Harrison, MO",23089,23460,23994,27428,27700,28063
29083,"Henry, MO",23591,23874,25465,26784,27747,28875
29085,"Hickory, MO",17407,17567,17782,19088,18978,19650
29087,"Holt, MO",27692,27627,27683,29441,29698,33764
29089,"Howard, MO",23768,24072,24216,27437,27042,28022
29091,"Howell, MO",20391,20732,21738,23447,24215,25609
29093,"Iron, MO",19585,20179,20927,21750,22583,23390
29095,"Jackson, MO",29149,29409,29869,30852,31926,33672
29097,"Jasper, MO",24878,25337,25970,27103,26795,27837
29099,"Jefferson, MO",25821,26614,27478,28225,29446,31068
29101,"Johnson, MO",21307,22479,23201,24357,25017,25962
29103,"Knox, MO",22678,21043,23289,27265,24329,26257
29105,"Laclede, MO",21076,21876,23038,24576,24981,24656
29107,"Lafayette, MO",25830,25323,25776,28576,28478,29166
29109,"Lawrence, MO",20739,20749,21158,22293,22768,23482
29111,"Lewis, MO",19385,19144,20916,23555,22799,23670
29113,"Lincoln, MO",23487,24011,25233,26721,27715,28999
29115,"Linn, MO",22315,22102,23344,25566,26120,27878
29117,"Livingston, MO",24555,23815,23752,26407,25767,26371
29119,"McDonald, MO",20213,19895,19913,21457,21583,21007
29121,"Macon, MO",22895,23345,23483,25943,25982,27789
29123,"Madison, MO",19343,20082,21150,22716,23830,24565
29125,"Maries, MO",20662,20705,21507,22499,22808,23042
29127,"Marion, MO",23804,24164,24908,26590,26764,28550
29129,"Mercer, MO",18991,17214,18899,22599,23306,23829
